"Zip Code","Place Name",State,County,Lat,Long
0522850,12Singers Glen,02VA,10Rockingham,0738.5574,08-78.9227
0522851,07Stanley,02VA,04Page,0638.566,08-78.5093
0522853,11Timberville,02VA,10Rockingham,0738.6476,08-78.7717
0522901,15Charlottesville,02VA,09Albemarle,0738.0936,08-78.5611
0522902,15Charlottesville,02VA,22Charlottesville (city),0738.0266,08-78.4805
0522903,15Charlottesville,02VA,22Charlottesville (city),0738.0339,08-78.4924
0522904,15Charlottesville,02VA,22Charlottesville (city),0738.0401,08-78.4851
0522905,15Charlottesville,02VA,22Charlottesville (city),0738.0401,08-78.4851
0522906,15Charlottesville,02VA,22Charlottesville (city),0738.0401,08-78.4851
0522907,15Charlottesville,02VA,22Charlottesville (city),0738.0401,08-78.4851
0522908,15Charlottesville,02VA,22Charlottesville (city),0738.0401,08-78.4851
0522909,15Charlottesville,02VA,09Albemarle,0738.0245,08-78.4482
0522910,15Charlottesville,02VA,22Charlottesville (city),0738.0401,08-78.4851
0522911,15Charlottesville,02VA,09Albemarle,0738.0995,08-78.4085
0522920,05Afton,02VA,06Nelson,0737.9626,07-78.841
0522922,09Arrington,02VA,06Nelson,0737.6902,08-78.9479
0522923,13Barboursville,02VA,06Orange,0738.2095,08-78.3098
0522924,10Batesville,02VA,09Albemarle,0738.0013,08-78.7271
0522931,10Covesville,02VA,09Albemarle,0637.908,08-78.7127
0522932,06Crozet,02VA,09Albemarle,0738.1296,08-78.7106
0522935,04Dyke,02VA,06Greene,0738.2705,08-78.5578
0522936,11Earlysville,02VA,09Albemarle,0738.1578,08-78.4919
0522937,06Esmont,02VA,09Albemarle,0737.8125,08-78.6106
0522938,05Faber,02VA,06Nelson,0737.8475,08-78.7565
0522939,12Fishersville,02VA,07Augusta,0738.0964,08-78.9929
0522940,10Free Union,02VA,09Albemarle,0738.1944,08-78.5849
0522942,12Gordonsville,02VA,06Orange,0738.1759,08-78.1815
0522943,09Greenwood,02VA,09Albemarle,0738.0415,08-78.7833
0522945,03Ivy,02VA,09Albemarle,0738.0654,08-78.5958
0522946,05Keene,02VA,09Albemarle,0637.856,08-78.5699
0522947,07Keswick,02VA,09Albemarle,0738.0531,08-78.3396
0522948,11Locust Dale,02VA,07Madison,0738.3572,08-78.1229
0522949,10Lovingston,02VA,06Nelson,0737.7924,08-78.8684
0522952,09Lyndhurst,02VA,07Augusta,0737.9744,08-78.9361
0522957,18Montpelier Station,02VA,06Orange,0638.227,08-78.1768
0522958,10Nellysford,02VA,06Nelson,0637.902,08-78.9004
0522959,12North Garden,02VA,09Albemarle,0737.9336,08-78.6351
0522960,06Orange,02VA,06Orange,0738.2192,08-78.0461
0522963,07Palmyra,02VA,08Fluvanna,0737.8931,08-78.3386
0522964,11Piney River,02VA,06Nelson,0737.8036,08-78.9591
0522965,07Quinque,02VA,06Greene,0738.3301,07-78.475
0522967,08Roseland,02VA,06Nelson,0737.8077,08-78.9712
0522968,12Ruckersville,02VA,06Greene,0738.2586,08-78.4074
0522969,08Schuyler,02VA,06Nelson,0737.7976,08-78.6925
0522971,07Shipman,02VA,06Nelson,0537.76,08-78.8105
0522972,08Somerset,02VA,06Orange,0738.1997,08-78.2394
0522973,13Stanardsville,02VA,06Greene,0738.3121,07-78.482
0522974,04Troy,02VA,08Fluvanna,0737.9636,08-78.2535
0522976,04Tyro,02VA,06Nelson,0737.8391,08-79.0693
0522980,10Waynesboro,02VA,17Waynesboro (city),0738.0774,08-78.9035
0522987,10White Hall,02VA,09Albemarle,0738.1179,08-78.6614
0522989,16Woodberry Forest,02VA,07Madison,0738.2912,08-78.1225
0523001,08Achilles,02VA,10Gloucester,0737.2882,07-76.426
0523002,18Amelia Court House,02VA,06Amelia,0737.3428,08-77.9841
0523003,03Ark,02VA,10Gloucester,0737.4323,08-76.6016
0523004,07Arvonia,02VA,10Buckingham,0737.6714,08-78.3889
0523005,07Ashland,02VA,07Hanover,0737.7395,08-77.4784
0523009,06Aylett,02VA,12King William,0737.8221,08-77.1885
0523011,12Barhamsville,02VA,08New Kent,0737.4617,08-76.8321
0523014,08Beaumont,02VA,09Goochland,0737.7338,08-77.8881
0523015,09Beaverdam,02VA,07Hanover,0737.9038,08-77.6308
0523018,04Bena,02VA,10Gloucester,0637.271,08-76.4555
0523021,08Bohannon,02VA,07Mathews,0737.3905,08-76.3614
0523022,11Bremo Bluff,02VA,08Fluvanna,0737.7453,08-78.2672
0523023,09Bruington,02VA,14King and Queen,0737.7801,08-76.9402
0523024,07Bumpass,02VA,06Louisa,0737.8984,08-77.7966
0523025,08Cardinal,02VA,07Mathews,0737.4128,08-76.3616
0523027,12Cartersville,02VA,10Cumberland,0737.6479,08-78.1389
0523030,12Charles City,02VA,12Charles City,0737.3663,08-77.1082
0523031,12Christchurch,02VA,09Middlesex,0737.5984,08-76.4476
0523032,11Church View,02VA,09Middlesex,0637.675,08-76.6629
0523035,11Cobbs Creek,02VA,07Mathews,0737.4959,08-76.3863
0523038,08Columbia,02VA,09Goochland,0737.7147,08-78.1794
0523039,07Crozier,02VA,09Goochland,0737.6718,07-77.794
0523040,10Cumberland,02VA,10Cumberland,0737.5019,08-78.2581
0523043,10Deltaville,02VA,09Middlesex,0737.5549,08-76.3468
0523045,05Diggs,02VA,07Mathews,0737.4296,08-76.2629
0523047,07Doswell,02VA,07Hanover,0737.8417,08-77.5125
0523050,06Dutton,02VA,10Gloucester,0737.5001,07-76.454
0523055,10Fork Union,02VA,08Fluvanna,0737.7715,08-78.2355
0523056,06Foster,02VA,07Mathews,0737.4529,08-76.3849
0523058,10Glen Allen,02VA,07Henrico,0737.5313,08-77.4161
0523059,10Glen Allen,02VA,07Hanover,0737.7284,08-77.5544
0523060,10Glen Allen,02VA,07Henrico,0737.6628,07-77.534
0523061,10Gloucester,02VA,10Gloucester,0737.4126,08-76.5464
0523062,16Gloucester Point,02VA,10Gloucester,0737.2585,08-76.4959
0523063,09Goochland,02VA,09Goochland,0737.7688,08-78.0112
0523064,09Grimstead,02VA,07Mathews,0737.4961,05-76.3
0523065,10Gum Spring,02VA,09Goochland,0737.7982,08-77.9375
0523066,05Gwynn,02VA,07Mathews,0737.5043,08-76.2886
0523067,11Hadensville,02VA,09Goochland,0737.8252,08-77.9899
0523068,10Hallieford,02VA,07Mathews,0737.4937,08-76.3402
0523069,07Hanover,02VA,07Hanover,0737.7701,08-77.3216
0523070,10Hardyville,02VA,09Middlesex,0737.5512,08-76.3844
0523071,09Hartfield,02VA,09Middlesex,0737.5594,08-76.4769
0523072,05Hayes,02VA,10Gloucester,0737.2916,08-76.4905
0523075,07Henrico,02VA,07Henrico,0637.546,08-77.3278
0523076,07Hudgins,02VA,07Mathews,0737.4766,08-76.3089
0523079,07Jamaica,02VA,09Middlesex,0537.73,07-76.689
0523081,09Jamestown,02VA,10James City,0737.2235,08-76.7833
0523083,11Jetersville,02VA,06Amelia,0737.3176,07-78.104
0523084,11Kents Store,02VA,08Fluvanna,0737.8942,08-78.1208
0523085,26King And Queen Court House,02VA,14King and Queen,0737.6699,08-76.8775
0523086,12King William,02VA,12King William,0737.7202,08-77.0998
0523089,06Lanexa,02VA,08New Kent,0737.4194,08-76.9027
0523090,09Lightfoot,02VA,04York,0737.3407,08-76.7544
0523091,15Little Plymouth,02VA,14King and Queen,0737.6642,08-76.8255
0523092,11Locust Hill,02VA,09Middlesex,0737.5826,08-76.4984
0523093,06Louisa,02VA,06Louisa,0738.0132,08-78.0347
0523102,07Maidens,02VA,09Goochland,0737.7126,08-77.8315
0523103,13Manakin Sabot,02VA,09Goochland,0637.638,08-77.7077
0523105,08Mannboro,02VA,06Amelia,0637.345,08-77.9449
0523106,07Manquin,02VA,12King William,0737.7184,07-77.186
0523107,06Maryus,02VA,10Gloucester,0737.2864,08-76.4048
0523108,06Mascot,02VA,14King and Queen,0737.6271,08-76.7072
0523109,07Mathews,02VA,07Mathews,0737.4383,08-76.3544
0523110,09Mattaponi,02VA,14King and Queen,0737.6135,08-76.8101
0523111,14Mechanicsville,02VA,07Hanover,0737.6281,08-77.3395
0523112,10Midlothian,02VA,12Chesterfield,0637.431,08-77.6545
0523113,10Midlothian,02VA,12Chesterfield,0737.5109,08-77.6429
0523114,10Midlothian,02VA,12Chesterfield,0737.4815,08-77.6419
0523115,14Millers Tavern,02VA,05Essex,0737.8364,08-76.9138
0523116,14Mechanicsville,02VA,07Hanover,0737.6691,08-77.3294
0523117,07Mineral,02VA,06Louisa,0737.9986,08-77.8781
0523119,04Moon,02VA,07Mathews,0737.4487,08-76.2766
0523120,07Moseley,02VA,12Chesterfield,0637.426,08-77.7585
0523123,10New Canton,02VA,10Buckingham,0737.6645,08-78.3112
0523124,08New Kent,02VA,08New Kent,0637.553,08-77.0742
0523125,09New Point,02VA,07Mathews,0737.3438,08-76.2878
0523126,07Newtown,02VA,14King and Queen,0737.9226,08-77.1449
0523127,05Norge,02VA,10James City,0737.3688,08-76.7705
0523128,05North,02VA,07Mathews,0737.4401,08-76.4238
0523129,08Oilville,02VA,09Goochland,0637.704,08-77.7853
0523130,05Onemo,02VA,07Mathews,0737.3985,08-76.2941
0523131,08Ordinary,02VA,10Gloucester,0737.3122,08-76.5188
0523138,12Port Haywood,02VA,07Mathews,0637.386,08-76.3172
0523139,08Powhatan,02VA,08Powhatan,0737.5421,08-77.9189
0523140,16Providence Forge,02VA,08New Kent,0737.4418,08-77.0436
0523141,07Quinton,02VA,08New Kent,0737.5185,08-77.1486
0523146,09Rockville,02VA,07Hanover,0737.7337,05-77.7
0523147,09Ruthville,02VA,12Charles City,0737.3796,08-77.0348
0523148,21Saint Stephens Church,02VA,14King and Queen,0737.8479,07-77.055
0523149,06Saluda,02VA,09Middlesex,0737.5949,08-76.5921
0523150,08Sandston,02VA,07Henrico,0737.5157,08-77.2758
0523153,10Sandy Hook,02VA,09Goochland,0737.7526,08-77.9125
0523154,06Schley,02VA,10Gloucester,0737.3896,08-76.4549
0523155,06Severn,02VA,10Gloucester,0737.4182,08-76.5084
0523156,12Shacklefords,02VA,14King and Queen,0737.5213,08-76.7099
0523160,10State Farm,02VA,09Goochland,0737.6454,08-77.8283
0523161,12Stevensville,02VA,14King and Queen,0737.7146,08-76.9352
0523162,07Studley,02VA,07Hanover,0737.6757,08-77.2908
0523163,05Susan,02VA,07Mathews,0737.3508,08-76.3161
0523168,05Toano,02VA,10James City,0737.3901,08-76.8253
0523169,07Topping,02VA,09Middlesex,0737.6009,08-76.4575
0523170,10Trevilians,02VA,06Louisa,0738.0515,08-78.0728
0523173,08Richmond,02VA,16City of Richmond,0737.5538,08-77.4603
0523175,07Urbanna,02VA,09Middlesex,0737.6356,08-76.5918
0523176,04Wake,02VA,09Middlesex,0737.5681,08-76.4323
0523177,09Walkerton,02VA,14King and Queen,0737.7554,08-77.0185
0523178,09Ware Neck,02VA,10Gloucester,0737.4004,08-76.4529
0523180,10Water View,02VA,09Middlesex,0737.7105,08-76.6227
0523181,10West Point,02VA,12King William,0737.5556,08-76.8237
0523183,11White Marsh,02VA,10Gloucester,0737.3632,08-76.5325
0523184,08Wicomico,02VA,10Gloucester,0637.291,08-76.5094
0523185,12Williamsburg,02VA,10James City,0737.2732,08-76.7324
0523186,12Williamsburg,02VA,19Williamsburg (city),0737.3105,08-76.7468
0523187,12Williamsburg,02VA,19Williamsburg (city),0737.3105,08-76.7468
0523188,12Williamsburg,02VA,10James City,0737.3178,08-76.7634
0523190,17Woods Cross Roads,02VA,10Gloucester,0637.482,08-76.6362
0523192,10Montpelier,02VA,07Hanover,0737.8177,08-77.6924
0523218,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523219,08Richmond,02VA,16City of Richmond,0737.5463,08-77.4378
0523220,08Richmond,02VA,16City of Richmond,0737.5498,08-77.4588
0523221,08Richmond,02VA,16City of Richmond,0737.5583,08-77.4845
0523222,08Richmond,02VA,16City of Richmond,0737.5748,08-77.4267
0523223,08Richmond,02VA,16City of Richmond,0737.5477,08-77.3948
0523224,08Richmond,02VA,16City of Richmond,0737.4955,07-77.471
0523225,08Richmond,02VA,16City of Richmond,0737.5158,08-77.5047
0523226,08Richmond,02VA,07Henrico,0737.5825,08-77.5197
0523227,08Richmond,02VA,07Henrico,0737.6247,08-77.4351
0523228,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523229,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523230,08Richmond,02VA,07Henrico,0737.5921,08-77.4952
0523231,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523232,08Richmond,02VA,16City of Richmond,0737.5202,08-77.4084
0523233,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523234,08Richmond,02VA,12Chesterfield,0737.4373,08-77.4788
0523235,08Richmond,02VA,12Chesterfield,0737.5133,08-77.5646
0523236,08Richmond,02VA,12Chesterfield,0737.4782,08-77.5854
0523237,08Richmond,02VA,12Chesterfield,0737.4011,08-77.4615
0523238,07Henrico,02VA,07Henrico,0537.52,08-77.4369
0523241,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523242,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523249,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523250,08Richmond,02VA,07Henrico,0737.5075,08-77.3329
0523255,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523260,08Richmond,02VA,16City of Richmond,0737.5538,08-77.4603
0523261,08Richmond,02VA,16City of Richmond,0737.5538,08-77.4603
0523269,08Richmond,02VA,16City of Richmond,0737.5538,08-77.4603
0523273,07Henrico,02VA,16City of Richmond,0737.5302,08-77.4753
0523274,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523276,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523278,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523279,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523282,08Richmond,02VA,16City of Richmond,0737.5538,08-77.4603
0523284,08Richmond,02VA,16City of Richmond,0737.5494,08-77.4512
0523285,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523286,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523288,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523289,08Richmond,02VA,07Henrico,0737.5313,08-77.4161
0523290,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523291,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523292,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523293,08Richmond,02VA,16City of Richmond,0737.5242,08-77.4932
0523294,07Henrico,02VA,07Henrico,0737.4638,07-77.398
0523295,08Richmond,02VA,16City of Richmond,0737.5532,08-77.4621
0523297,08Richmond,02VA,12Chesterfield,0737.3897,08-77.5613
0523298,08Richmond,02VA,16City of Richmond,0737.5406,08-77.4316
0523301,07Accomac,02VA,08Accomack,0737.7159,08-75.6803
0523302,09Assawoman,02VA,08Accomack,0737.8658,08-75.5277
0523303,08Atlantic,02VA,08Accomack,0737.9073,08-75.5089
0523304,12Battery Park,02VA,13Isle of Wight,0736.9965,08-76.5741
0523306,11Belle Haven,02VA,08Accomack,0737.5645,08-75.8694
0523307,09Birdsnest,02VA,11Northampton,0637.439,07-75.881
0523308,06Bloxom,02VA,08Accomack,0737.8273,08-75.6156
0523310,12Cape Charles,02VA,11Northampton,0737.2799,08-75.9721
0523313,09Capeville,02VA,11Northampton,0737.2019,08-75.9524
0523314,10Carrollton,02VA,13Isle of Wight,0636.955,07-76.543
0523315,10Carrsville,02VA,13Isle of Wight,0736.7454,08-76.8365
0523316,08Cheriton,02VA,11Northampton,0737.2896,08-75.9713
0523320,10Chesapeake,02VA,17Chesapeake (city),0736.7352,08-76.2384
0523321,10Chesapeake,02VA,17Chesapeake (city),0736.8012,07-76.423
0523322,10Chesapeake,02VA,17Chesapeake (city),0736.6434,07-76.242
0523323,10Chesapeake,02VA,17Chesapeake (city),0736.7634,08-76.3397
0523324,10Chesapeake,02VA,17Chesapeake (city),0736.8056,08-76.2666
0523325,10Chesapeake,02VA,17Chesapeake (city),0636.814,08-76.2406
0523326,10Chesapeake,02VA,17Chesapeake (city),0636.777,08-76.2394
0523327,10Chesapeake,02VA,17Chesapeake (city),0736.7085,08-76.2785
0523328,10Chesapeake,02VA,17Chesapeake (city),0736.7085,08-76.2785
0523336,19Chincoteague Island,02VA,08Accomack,0737.9299,08-75.3624
0523337,14Wallops Island,02VA,08Accomack,0737.9186,08-75.4905
0523341,13Craddockville,02VA,08Accomack,0737.5773,08-75.8646
0523345,11Davis Wharf,02VA,08Accomack,0737.5529,07-75.878
0523347,09Eastville,02VA,11Northampton,0737.3526,08-75.9458
0523350,06Exmore,02VA,11Northampton,0737.5117,08-75.8526
0523354,09Franktown,02VA,11Northampton,0737.4588,08-75.9007
0523356,14Greenbackville,02VA,08Accomack,0738.0064,08-75.4029
0523357,09Greenbush,02VA,08Accomack,0737.7681,08-75.6664
0523358,09Hacksneck,02VA,08Accomack,0737.6393,07-75.865
0523359,08Hallwood,02VA,08Accomack,0737.8837,08-75.6041
0523389,09Harborton,02VA,08Accomack,0737.6618,08-75.8305
0523395,08Horntown,02VA,08Accomack,0737.9699,08-75.4716
0523396,08Oak Hall,02VA,08Accomack,0737.9237,08-75.5551
0523397,13Isle Of Wight,02VA,13Isle of Wight,0736.8989,08-76.6877
0523398,10Jamesville,02VA,11Northampton,0737.5343,08-75.8771
0523399,14Jenkins Bridge,02VA,08Accomack,0737.9162,08-75.6168
0523401,06Keller,02VA,08Accomack,0737.6193,08-75.7638
0523404,11Locustville,02VA,08Accomack,0737.6534,08-75.6735
0523405,10Machipongo,02VA,11Northampton,0737.4014,08-75.9082
0523407,10Mappsville,02VA,08Accomack,0637.846,08-75.5666
0523408,11Marionville,02VA,11Northampton,0737.4556,08-75.8473
0523409,05Mears,02VA,08Accomack,0737.8692,08-75.6354
0523410,05Melfa,02VA,08Accomack,0737.6407,08-75.7454
0523412,11Modest Town,02VA,08Accomack,0737.7904,08-75.6035
0523413,10Nassawadox,02VA,11Northampton,0737.4728,07-75.858
0523414,08Nelsonia,02VA,08Accomack,0737.8169,08-75.5832
0523415,10New Church,02VA,08Accomack,0737.9525,08-75.5112
0523416,08Oak Hall,02VA,08Accomack,0737.9229,08-75.5386
0523417,08Onancock,02VA,08Accomack,0737.7102,08-75.7528
0523418,05Onley,02VA,08Accomack,0737.6704,08-75.6992
0523419,06Oyster,02VA,11Northampton,0737.3074,08-75.9269
0523420,07Painter,02VA,08Accomack,0737.5828,08-75.8066
0523421,08Parksley,02VA,08Accomack,0737.7744,08-75.6386
0523422,11Pungoteague,02VA,08Accomack,0737.6304,08-75.8135
0523423,06Quinby,02VA,08Accomack,0737.5423,08-75.7412
0523424,06Rescue,02VA,13Isle of Wight,0736.9969,08-76.5645
0523426,07Sanford,02VA,08Accomack,0737.9229,08-75.6781
0523427,05Saxis,02VA,08Accomack,0737.9264,07-75.722
0523429,07Seaview,02VA,11Northampton,0737.2711,08-75.9536
0523430,10Smithfield,02VA,13Isle of Wight,0736.9811,08-76.6368
0523431,10Smithfield,02VA,13Isle of Wight,0736.8989,08-76.6877
0523432,07Suffolk,02VA,15City of Suffolk,0736.8668,08-76.5598
0523433,07Suffolk,02VA,15City of Suffolk,0636.909,08-76.4929
0523434,07Suffolk,02VA,15City of Suffolk,0736.7304,08-76.5931
0523435,07Suffolk,02VA,15City of Suffolk,0736.8544,08-76.4664
0523436,07Suffolk,02VA,15City of Suffolk,0736.8926,08-76.5142
0523437,07Suffolk,02VA,15City of Suffolk,0736.6526,07-76.792
0523438,07Suffolk,02VA,15City of Suffolk,0736.5913,08-76.6871
0523439,07Suffolk,02VA,15City of Suffolk,0736.7461,08-76.6653
0523440,07Tangier,02VA,08Accomack,0737.8245,07-75.993
0523441,06Tasley,02VA,08Accomack,0737.7104,08-75.7005
0523442,15Temperanceville,02VA,08Accomack,0737.8954,08-75.5528
0523443,08Townsend,02VA,11Northampton,0737.1882,07-75.969
0523450,14Virginia Beach,02VA,21Virginia Beach (city),0636.844,08-76.1204
0523451,14Virginia Beach,02VA,21Virginia Beach (city),0736.8585,08-76.0019
0523452,14Virginia Beach,02VA,21Virginia Beach (city),0736.8348,08-76.0961
0523453,14Virginia Beach,02VA,15City of Suffolk,0636.776,08-76.0766
0523454,14Virginia Beach,02VA,21Virginia Beach (city),0736.8282,08-76.0237
0523455,14Virginia Beach,02VA,21Virginia Beach (city),0736.8881,08-76.1446
0523456,14Virginia Beach,02VA,21Virginia Beach (city),0736.7341,08-76.0359
0523457,14Virginia Beach,02VA,21Virginia Beach (city),0736.6224,08-76.0249
0523458,14Virginia Beach,02VA,21Virginia Beach (city),0736.8529,07-75.978
0523459,14Virginia Beach,02VA,21Virginia Beach (city),0736.9216,08-76.0171
0523460,14Virginia Beach,02VA,21Virginia Beach (city),0636.808,08-76.0284
0523461,14Virginia Beach,02VA,21Virginia Beach (city),0736.7754,08-75.9633
0523462,14Virginia Beach,02VA,21Virginia Beach (city),0736.8392,08-76.1522
0523463,14Virginia Beach,02VA,21Virginia Beach (city),0736.7957,08-76.0126
0523464,14Virginia Beach,02VA,21Virginia Beach (city),0736.7978,08-76.1759
0523465,14Virginia Beach,02VA,21Virginia Beach (city),0736.8512,08-76.1692
0523466,14Virginia Beach,02VA,21Virginia Beach (city),0736.7957,08-76.0126
0523467,14Virginia Beach,02VA,21Virginia Beach (city),0736.7957,08-76.0126
0523471,14Virginia Beach,02VA,21Virginia Beach (city),0736.7957,08-76.0126
0523479,14Virginia Beach,02VA,21Virginia Beach (city),0736.7957,08-76.0126
0523480,12Wachapreague,02VA,08Accomack,0737.6044,08-75.6925
0523482,08Wardtown,02VA,11Northampton,0737.5349,08-75.8769
0523483,10Wattsville,02VA,08Accomack,0737.9437,08-75.5023
0523486,12Willis Wharf,02VA,11Northampton,0737.5157,08-75.8066
0523487,07Windsor,02VA,13Isle of Wight,0736.8369,08-76.7324
0523488,07Withams,02VA,08Accomack,0737.9482,08-75.6019
0523501,07Norfolk,02VA,14Norfolk (city),0736.8959,08-76.2085
0523502,07Norfolk,02VA,14Norfolk (city),0736.8546,08-76.2143
0523503,07Norfolk,02VA,14Norfolk (city),0736.9442,07-76.252
0523504,07Norfolk,02VA,14Norfolk (city),0736.8586,08-76.2686
0523505,07Norfolk,02VA,14Norfolk (city),0736.9168,08-76.2875
0523506,07Norfolk,02VA,14Norfolk (city),0736.9312,08-76.2397
0523507,07Norfolk,02VA,14Norfolk (city),0736.8645,08-76.3004
0523508,07Norfolk,02VA,14Norfolk (city),0736.8859,08-76.3004
0523509,07Norfolk,02VA,14Norfolk (city),0736.8787,08-76.2604
0523510,07Norfolk,02VA,14Norfolk (city),0736.8529,08-76.2878
0523511,07Norfolk,02VA,14Norfolk (city),0736.9356,08-76.3034
0523513,07Norfolk,02VA,14Norfolk (city),0736.8914,08-76.2396
0523514,07Norfolk,02VA,14Norfolk (city),0736.8468,08-76.2852
0523515,07Norfolk,02VA,14Norfolk (city),0736.9312,08-76.2397
0523517,07Norfolk,02VA,14Norfolk (city),0736.8695,08-76.2945
0523518,07Norfolk,02VA,14Norfolk (city),0736.9202,07-76.216
0523519,07Norfolk,02VA,14Norfolk (city),0736.9312,08-76.2397
0523523,07Norfolk,02VA,14Norfolk (city),0736.8294,08-76.2701
0523529,07Norfolk,02VA,14Norfolk (city),0736.9312,08-76.2397
0523541,07Norfolk,02VA,14Norfolk (city),0736.9312,08-76.2397
0523551,07Norfolk,02VA,14Norfolk (city),0736.9312,08-76.2397
0523601,12Newport News,02VA,19Newport News (city),0637.058,08-76.4607
0523602,12Newport News,02VA,19Newport News (city),0737.1132,08-76.5179
0523603,12Newport News,02VA,19Newport News (city),0737.1989,08-76.5821
0523604,11Fort Eustis,02VA,19Newport News (city),0737.1574,08-76.5845
0523605,12Newport News,02VA,19Newport News (city),0737.0156,08-76.4332
0523606,12Newport News,02VA,19Newport News (city),0737.0768,08-76.4967
0523607,12Newport News,02VA,19Newport News (city),0736.9864,08-76.4165
0523608,12Newport News,02VA,19Newport News (city),0737.1526,07-76.542
0523609,12Newport News,02VA,19Newport News (city),0737.1959,08-76.5248
0523612,12Newport News,02VA,19Newport News (city),0737.1959,08-76.5248
0523628,12Newport News,02VA,19Newport News (city),0737.1959,08-76.5248
0523630,07Hampton,02VA,14Hampton (city),0737.0727,08-76.3899
